BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,HGUID,HGUNumber,NafHGUNumber,NafHGUName,Description,Author,Source,Comment,GA_UNIT,GA_STRATNO,geometry
10089961.0,GW003390.1.1,87.48,88.09,-10.48,-11.09,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,0.0,3.35,73.0,69.65,11000014.0,104011.0,104010.0,Shepparton Formation,Kopi (Copi),UNK,UNK,,Shepparton Formation,25474,
10091178.0,GW006683.1.1,0.0,3.35,73.0,69.65,11000014.0,104011.0,104010.0,Shepparton Formation,Sand,UNK,UNK,,Shepparton Formation,25474,
10091178.0,GW006683.1.1,3.35,5.79,69.65,67.21,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sandstone,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,3.35,5.79,69.65,67.21,11000023.0,110007.0,110008.0,Renmark Group,Sandstone,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,5.79,6.4,67.21,66.6,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sandstone,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,5.79,6.4,67.21,66.6,11000023.0,110007.0,110008.0,Renmark Group,Sandstone,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,6.4,8.84,66.6,64.16,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,6.4,8.84,66.6,64.16,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,8.84,9.75,64.16,63.25,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,8.84,9.75,64.16,63.25,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,9.75,11.89,63.25,61.11,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,9.75,11.89,63.25,61.11,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,11.89,14.63,61.11,58.37,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,11.89,14.63,61.11,58.37,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,14.63,16.46,58.37,56.54,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,14.63,16.46,58.37,56.54,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,16.46,19.51,56.54,53.49,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sandstone,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,16.46,19.51,56.54,53.49,11000023.0,110007.0,110008.0,Renmark Group,Sandstone,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,19.51,22.25,53.49,50.75,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,19.51,22.25,53.49,50.75,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,22.25,23.47,50.75,49.53,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,22.25,23.47,50.75,49.53,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,23.47,34.75,49.53,38.25,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,23.47,34.75,49.53,38.25,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10091178.0,GW006683.1.1,34.75,35.07,38.25,37.93,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sandstone,UNK,UNK,,Loxton Sand,10825,
10091178.0,GW006683.1.1,34.75,35.07,38.25,37.93,11000023.0,110007.0,110008.0,Renmark Group,Sandstone,UNK,UNK,,Renmark Group,16036,
10094051.0,GW010992.1.1,0.0,24.38,94.0,69.62,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10094051.0,GW010992.1.1,24.38,32.92,69.62,61.08,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Clay,UNK,UNK,,,-999999,
10094051.0,GW010992.1.1,32.92,36.58,61.08,57.42,11000010.0,133238.0,133270.0,"Lachlan Fold Belt - Undifferentiated
",Sandstone,UNK,UNK,,,-999999,
10099093.0,GW003406.1.1,0.0,4.57,73.03,68.46,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10099093.0,GW003406.1.1,4.57,21.34,68.46,51.69,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10099093.0,GW003406.1.1,21.34,26.82,51.69,46.21,11000014.0,104011.0,104010.0,Shepparton Formation,Sand,UNK,UNK,,Shepparton Formation,25474,
10099093.0,GW003406.1.1,26.82,27.74,46.21,45.29,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10099093.0,GW003406.1.1,27.74,29.57,45.29,43.46,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10099093.0,GW003406.1.1,27.74,29.57,45.29,43.46,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10099093.0,GW003406.1.1,29.57,33.22,43.46,39.81,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10099093.0,GW003406.1.1,29.57,33.22,43.46,39.81,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10099093.0,GW003406.1.1,33.22,36.88,39.81,36.15,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10099093.0,GW003406.1.1,33.22,36.88,39.81,36.15,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10099093.0,GW003406.1.1,36.88,57.3,36.15,15.73,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10099093.0,GW003406.1.1,36.88,57.3,36.15,15.73,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10099093.0,GW003406.1.1,57.3,58.52,15.73,14.51,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Sand,UNK,UNK,,Renmark Group,16036,
10104309.0,GW011333.1.1,0.0,8.84,71.0,62.16,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10104309.0,GW011333.1.1,8.84,12.19,62.16,58.81,11000014.0,104011.0,104010.0,Shepparton Formation,Sand,UNK,UNK,,Shepparton Formation,25474,
10104309.0,GW011333.1.1,12.19,12.8,58.81,58.2,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10104309.0,GW011333.1.1,12.8,13.41,58.2,57.59,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10104309.0,GW011333.1.1,13.41,14.33,57.59,56.67,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10104309.0,GW011333.1.1,14.33,28.04,56.67,42.96,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10104309.0,GW011333.1.1,28.04,29.57,42.96,41.43,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10104309.0,GW011333.1.1,29.57,45.72,41.43,25.28,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10104309.0,GW011333.1.1,45.72,56.39,25.28,14.61,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10104309.0,GW011333.1.1,45.72,56.39,25.28,14.61,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10108846.0,GW022463.1.1,0.0,1.83,69.78,67.95,11000014.0,104011.0,104010.0,Shepparton Formation,Soil,UNK,UNK,,Shepparton Formation,25474,
10108846.0,GW022463.1.1,1.83,12.19,67.95,57.59,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10108846.0,GW022463.1.1,12.19,28.35,57.59,41.43,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10108846.0,GW022463.1.1,28.35,71.93,41.43,-2.15,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10108846.0,GW022463.1.1,28.35,71.93,41.43,-2.15,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10108846.0,GW022463.1.1,71.93,94.79,-2.15,-25.01,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Clay,UNK,UNK,,Renmark Group,16036,
10108846.0,GW022463.1.1,94.79,96.32,-25.01,-26.54,11000024.0,115028.0,115024.0,"Lower Renmark Group
",Sand,UNK,UNK,,Renmark Group,16036,
10114967.0,GW017726.1.1,0.0,0.61,70.72,70.11,11000014.0,104011.0,104010.0,Shepparton Formation,Soil,UNK,UNK,,Shepparton Formation,25474,
10114967.0,GW017726.1.1,0.61,4.57,70.11,66.15,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10114967.0,GW017726.1.1,4.57,6.1,66.15,64.62,11000014.0,104011.0,104010.0,Shepparton Formation,Sand,UNK,UNK,,Shepparton Formation,25474,
10114967.0,GW017726.1.1,6.1,10.97,64.62,59.75,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10114967.0,GW017726.1.1,10.97,12.8,59.75,57.92,11000014.0,104011.0,104010.0,Shepparton Formation,Sand,UNK,UNK,,Shepparton Formation,25474,
10114967.0,GW017726.1.1,12.8,16.15,57.92,54.57,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10114967.0,GW017726.1.1,16.15,30.78,54.57,39.94,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10114967.0,GW017726.1.1,30.78,32.92,39.94,37.8,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10114967.0,GW017726.1.1,32.92,35.36,37.8,35.36,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10114967.0,GW017726.1.1,32.92,35.36,37.8,35.36,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10114967.0,GW017726.1.1,35.36,36.58,35.36,34.14,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10114967.0,GW017726.1.1,35.36,36.58,35.36,34.14,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10117676.0,GW600007.1.1,0.0,1.0,75.28,74.28,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",,UNK,UNK,,,-999999,
10117676.0,GW600007.1.1,1.0,7.5,74.28,67.78,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Invalid Code,UNK,UNK,,,-999999,
10117676.0,GW600007.1.1,7.5,10.5,67.78,64.78,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Invalid Code,UNK,UNK,,,-999999,
10117676.0,GW600007.1.1,10.5,21.7,64.78,53.58,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Gabbro,UNK,UNK,,"Blanchetown Clay
",1918,
10117676.0,GW600007.1.1,21.7,23.4,53.58,51.88,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Gabbro,UNK,UNK,,"Blanchetown Clay
",1918,
10117676.0,GW600007.1.1,23.4,24.0,51.88,51.28,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Gabbro,UNK,UNK,,"Blanchetown Clay
",1918,
10119558.0,GW600081.1.1,0.0,1.0,70.0,69.0,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Topsoil,UNK,UNK,,,-999999,
10119558.0,GW600081.1.1,1.0,5.0,69.0,65.0,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Clay,UNK,UNK,,,-999999,
10119558.0,GW600081.1.1,5.0,10.0,65.0,60.0,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Sand,UNK,UNK,,,-999999,
10119558.0,GW600081.1.1,10.0,13.0,60.0,57.0,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10119558.0,GW600081.1.1,13.0,30.0,57.0,40.0,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10119558.0,GW600081.1.1,13.0,30.0,57.0,40.0,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10119558.0,GW600081.1.1,30.0,39.0,40.0,31.0,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10119558.0,GW600081.1.1,30.0,39.0,40.0,31.0,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10119558.0,GW600081.1.1,39.0,40.0,31.0,30.0,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10119558.0,GW600081.1.1,39.0,40.0,31.0,30.0,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10119710.0,GW804172.1.1,0.0,31.5,129.0,97.5,-19999999.0,-9999.0,-9999.0,Unknown,"Quarternary. aeolian sand, clay, limonite bands",MR & D,DC,,,-999999,
10119710.0,GW804172.1.1,31.5,32.8,97.5,96.2,-19999999.0,-9999.0,-9999.0,Unknown,Tertiary. silcrete.,MR & D,DC,,,-999999,
10119710.0,GW804172.1.1,32.8,132.2,96.2,-3.2,-19999999.0,-9999.0,-9999.0,Unknown,"Cretaceous. wallumbilla formation - coreena mbr. claystone, mudstone.",MR & D,DC,,,-999999,
10119710.0,GW804172.1.1,132.2,294.0,-3.2,-165.0,-19999999.0,-9999.0,-9999.0,Unknown,"Cretaceous. wallumbilla formation - doncaster mbr. dark grey carbonaceous claystone, mudstone.",MR & D,DC,,,-999999,
10119710.0,GW804172.1.1,294.0,332.3,-165.0,-203.3,-19999999.0,-9999.0,-9999.0,Unknown,Cretaceous. cadna-owie formation. clayey sandstone & siltstone.,MR & D,DC,,,-999999,
10119710.0,GW804172.1.1,332.3,394.9,-203.3,-265.9,-19999999.0,-9999.0,-9999.0,Unknown,Cretaceous/jurassic. hooray sandstone. sandstone & unconsolidated sand with coarse cobbles.,MR & D,DC,,,-999999,
10119710.0,GW804172.1.1,394.9,408.0,-265.9,-279.0,-19999999.0,-9999.0,-9999.0,Unknown,Lower palaeozoic. metamorphic basement. white highly weathered soft kaolinite at the unconformity with minor milky quartz fragments.,MR & D,DC,,,-999999,
10119710.0,GW804172.1.1,408.0,425.8,-279.0,-296.8,-19999999.0,-9999.0,-9999.0,Unknown,Dark green to grey metasediments (chloritic phyllite) - showing quartz veining - highly fractured in places.,MR & D,DC,,,-999999,
10120364.0,GW098200.1.1,0.0,8.0,102.24,94.24,-19999999.0,-9999.0,-9999.0,Unknown,Narrabri formation.,DWE,DU,,,-999999,
10120364.0,GW098200.1.1,8.0,17.0,94.24,85.24,-19999999.0,-9999.0,-9999.0,Unknown,Mesozoic.,DWE,DU,,,-999999,
10125383.0,GW098197.2.2,0.0,77.0,101.06,24.06,-19999999.0,-9999.0,-9999.0,Unknown,Unknown.,DWE,DU,,,-999999,
10125383.0,GW098197.2.2,77.0,82.0,24.06,19.06,-19999999.0,-9999.0,-9999.0,Unknown,Mesozoic.,DWE,DU,,,-999999,
10125619.0,GW098196.1.1,0.0,17.0,101.25,84.25,-19999999.0,-9999.0,-9999.0,Unknown,Narrabri formation.,DWE,DU,,,-999999,
10125619.0,GW098196.1.1,17.0,40.0,84.25,61.25,-19999999.0,-9999.0,-9999.0,Unknown,Gunnedah formation.,DWE,DU,,,-999999,
10125619.0,GW098196.1.1,40.0,65.0,61.25,36.25,-19999999.0,-9999.0,-9999.0,Unknown,Cubbaroo formation.,DWE,DU,,,-999999,
10125619.0,GW098196.1.1,65.0,74.0,36.25,27.25,-19999999.0,-9999.0,-9999.0,Unknown,Mesozoic.,DWE,DU,,,-999999,
10127504.0,GW600082.1.1,0.0,1.0,71.0,70.0,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",(Unknown),UNK,UNK,,,-999999,
10127504.0,GW600082.1.1,1.0,18.0,70.0,53.0,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Invalid Code,UNK,UNK,,,-999999,
10127504.0,GW600082.1.1,18.0,39.0,53.0,32.0,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10127504.0,GW600082.1.1,18.0,39.0,53.0,32.0,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10128528.0,GW034666.1.1,0.0,22.86,73.0,50.14,11000018.0,100131.0,100003.0,"Quaternary alluvial, lacustrine and colluvial sediments

",Clay,UNK,UNK,,,-999999,
10128528.0,GW034666.1.1,22.86,26.51,50.14,46.49,11000016.0,105002.0,105002.0,"Blanchetown Clay
",Clay,UNK,UNK,,"Blanchetown Clay
",1918,
10128528.0,GW034666.1.1,26.51,37.18,46.49,35.82,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10128528.0,GW034666.1.1,26.51,37.18,46.49,35.82,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10128528.0,GW034666.1.1,37.18,42.36,35.82,30.64,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10128528.0,GW034666.1.1,37.18,42.36,35.82,30.64,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10128660.0,GW033354.1.1,0.0,3.05,73.0,69.95,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10128660.0,GW033354.1.1,3.05,9.14,69.95,63.86,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10128660.0,GW033354.1.1,9.14,18.29,63.86,54.71,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10128660.0,GW033354.1.1,18.29,21.64,54.71,51.36,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10128660.0,GW033354.1.1,21.64,22.86,51.36,50.14,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10128660.0,GW033354.1.1,22.86,23.77,50.14,49.23,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Sand,UNK,UNK,,Loxton Sand,10825,
10128660.0,GW033354.1.1,22.86,23.77,50.14,49.23,11000023.0,110007.0,110008.0,Renmark Group,Sand,UNK,UNK,,Renmark Group,16036,
10128660.0,GW033354.1.1,23.77,24.38,49.23,48.62,11000023.0,110007.0,110008.0,"Loxton Parilla Sand
",Clay,UNK,UNK,,Loxton Sand,10825,
10128660.0,GW033354.1.1,23.77,24.38,49.23,48.62,11000023.0,110007.0,110008.0,Renmark Group,Clay,UNK,UNK,,Renmark Group,16036,
10128946.0,GW098201.1.1,0.0,40.0,100.88,60.88,-19999999.0,-9999.0,-9999.0,Unknown,Narrabri formation.,DWE,DU,,,-999999,
10128946.0,GW098201.1.1,40.0,117.0,60.88,-16.12,-19999999.0,-9999.0,-9999.0,Unknown,Mesozoic.,DWE,DU,,,-999999,
10135181.0,GW036807.1.1,0.0,1.0,73.79,72.79,11000014.0,104011.0,104010.0,Shepparton Formation,Topsoil,UNK,UNK,,Shepparton Formation,25474,
10135181.0,GW036807.1.1,1.0,5.0,72.79,68.79,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
10135181.0,GW036807.1.1,5.0,12.0,68.79,61.79,11000014.0,104011.0,104010.0,Shepparton Formation,Clay,UNK,UNK,,Shepparton Formation,25474,
