BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,HGUID,HGUNumber,NafHGUNumber,Description,Author,Source,Comment,Scenario,LogType,HydroID,NafHGUName,GA_UNIT,GA_STRATNO
10021940,GW010436.1.1,79.32,UNK,38.1,52.12,41.22,27.2,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10089672,GW010447.1.1,76.06,UNK,0,7.62,76.06,68.44,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10089672,GW010447.1.1,76.06,UNK,7.62,36.58,68.44,39.48,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10089672,GW010447.1.1,76.06,UNK,7.62,36.58,68.44,39.48,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10089672,GW010447.1.1,76.06,UNK,36.58,38.71,39.48,37.35,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10089672,GW010447.1.1,76.06,UNK,36.58,38.71,39.48,37.35,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10089672,GW010447.1.1,76.06,UNK,38.71,42.06,37.35,34,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10089672,GW010447.1.1,76.06,UNK,38.71,42.06,37.35,34,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10094051,GW010992.1.1,94.25,UNK,0,24.38,94.25,69.87,11000010,133238,133270,Sandstone,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10094051,GW010992.1.1,94.25,UNK,24.38,32.92,69.87,61.33,11000010,133238,133270,Clay,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10094051,GW010992.1.1,94.25,UNK,32.92,36.58,61.33,57.67,11000010,133238,133270,Sandstone,UNK,UNK,,0,1,11000010,Lachlan Fold Belt - Undifferentiated,,-999999
10104309,GW011333.1.1,70.78,UNK,0,8.84,70.78,61.94,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10104309,GW011333.1.1,70.78,UNK,8.84,12.19,61.94,58.59,11000014,104011,104010,Sand,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10104309,GW011333.1.1,70.78,UNK,12.19,12.8,58.59,57.98,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10104309,GW011333.1.1,70.78,UNK,12.8,13.41,57.98,57.37,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10104309,GW011333.1.1,70.78,UNK,13.41,14.33,57.37,56.45,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10104309,GW011333.1.1,70.78,UNK,14.33,28.04,56.45,42.74,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10104309,GW011333.1.1,70.78,UNK,28.04,29.57,42.74,41.21,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10104309,GW011333.1.1,70.78,UNK,29.57,45.72,41.21,25.06,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10104309,GW011333.1.1,70.78,UNK,45.72,56.39,25.06,14.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10104309,GW011333.1.1,70.78,UNK,45.72,56.39,25.06,14.39,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10049589,GW015936.1.1,88.8,UNK,0,0.61,88.8,88.19,11000014,104011,104010,Soil,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10049589,GW015936.1.1,88.8,UNK,0.61,4.57,88.19,84.23,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10049589,GW015936.1.1,88.8,UNK,4.57,8.23,84.23,80.57,11000014,104011,104010,Sand,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10049589,GW015936.1.1,88.8,UNK,8.23,17.07,80.57,71.73,11000014,104011,104010,Sand,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10049589,GW015936.1.1,88.8,UNK,17.07,27.74,71.73,61.06,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10049589,GW015936.1.1,88.8,UNK,27.74,31.39,61.06,57.41,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10049589,GW015936.1.1,88.8,UNK,27.74,31.39,61.06,57.41,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10049589,GW015936.1.1,88.8,UNK,31.39,34.75,57.41,54.05,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10049589,GW015936.1.1,88.8,UNK,31.39,34.75,57.41,54.05,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10049589,GW015936.1.1,88.8,UNK,34.75,35.05,54.05,53.75,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10049589,GW015936.1.1,88.8,UNK,34.75,35.05,54.05,53.75,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10049589,GW015936.1.1,88.8,UNK,35.05,39.01,53.75,49.79,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10049589,GW015936.1.1,88.8,UNK,35.05,39.01,53.75,49.79,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10049589,GW015936.1.1,88.8,UNK,39.01,39.32,49.79,49.48,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10049589,GW015936.1.1,88.8,UNK,39.01,39.32,49.79,49.48,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10049589,GW015936.1.1,88.8,UNK,39.32,42.37,49.48,46.43,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10049589,GW015936.1.1,88.8,UNK,39.32,42.37,49.48,46.43,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10049589,GW015936.1.1,88.8,UNK,42.37,42.98,46.43,45.82,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10049589,GW015936.1.1,88.8,UNK,42.37,42.98,46.43,45.82,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10027847,GW017456.1.1,72.31,UNK,0,6.4,72.31,65.91,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10027847,GW017456.1.1,72.31,UNK,6.4,7.62,65.91,64.69,11000018,100131,100003,Sand,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10027847,GW017456.1.1,72.31,UNK,7.62,21.34,64.69,50.97,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10027847,GW017456.1.1,72.31,UNK,21.34,25.91,50.97,46.4,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10027847,GW017456.1.1,72.31,UNK,25.91,27.43,46.4,44.88,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10027847,GW017456.1.1,72.31,UNK,27.43,32.92,44.88,39.39,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10027847,GW017456.1.1,72.31,UNK,27.43,32.92,44.88,39.39,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10027847,GW017456.1.1,72.31,UNK,32.92,35.05,39.39,37.26,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10027847,GW017456.1.1,72.31,UNK,32.92,35.05,39.39,37.26,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10027847,GW017456.1.1,72.31,UNK,35.05,43.28,37.26,29.03,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10027847,GW017456.1.1,72.31,UNK,35.05,43.28,37.26,29.03,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10114967,GW017726.1.1,74.94,UNK,0,0.61,74.94,74.33,11000014,104011,104010,Soil,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10114967,GW017726.1.1,74.94,UNK,0.61,4.57,74.33,70.37,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10114967,GW017726.1.1,74.94,UNK,4.57,6.1,70.37,68.84,11000014,104011,104010,Sand,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10114967,GW017726.1.1,74.94,UNK,6.1,10.97,68.84,63.97,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10114967,GW017726.1.1,74.94,UNK,10.97,12.8,63.97,62.14,11000014,104011,104010,Sand,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10114967,GW017726.1.1,74.94,UNK,12.8,16.15,62.14,58.79,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10114967,GW017726.1.1,74.94,UNK,16.15,30.78,58.79,44.16,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10114967,GW017726.1.1,74.94,UNK,30.78,32.92,44.16,42.02,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10114967,GW017726.1.1,74.94,UNK,32.92,35.36,42.02,39.58,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10114967,GW017726.1.1,74.94,UNK,32.92,35.36,42.02,39.58,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10114967,GW017726.1.1,74.94,UNK,35.36,36.58,39.58,38.36,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10114967,GW017726.1.1,74.94,UNK,35.36,36.58,39.58,38.36,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10007497,GW018354.1.1,83.08,UNK,0,0.61,83.08,82.47,11000014,104011,104010,(Unknown),UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10007497,GW018354.1.1,83.08,UNK,0.61,2.13,82.47,80.95,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10007497,GW018354.1.1,83.08,UNK,2.13,3.66,80.95,79.42,11000014,104011,104010,Gravel,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10007497,GW018354.1.1,83.08,UNK,3.66,9.75,79.42,73.33,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10007497,GW018354.1.1,83.08,UNK,9.75,16.76,73.33,66.32,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10007497,GW018354.1.1,83.08,UNK,16.76,22.56,66.32,60.52,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10007497,GW018354.1.1,83.08,UNK,22.56,26.52,60.52,56.56,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10007497,GW018354.1.1,83.08,UNK,22.56,26.52,60.52,56.56,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10007497,GW018354.1.1,83.08,UNK,26.52,32.61,56.56,50.47,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10007497,GW018354.1.1,83.08,UNK,26.52,32.61,56.56,50.47,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10007497,GW018354.1.1,83.08,UNK,32.61,36.58,50.47,46.5,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10007497,GW018354.1.1,83.08,UNK,32.61,36.58,50.47,46.5,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10007497,GW018354.1.1,83.08,UNK,36.58,38.4,46.5,44.68,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10007497,GW018354.1.1,83.08,UNK,36.58,38.4,46.5,44.68,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10007497,GW018354.1.1,83.08,UNK,38.4,39.01,44.68,44.07,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10007497,GW018354.1.1,83.08,UNK,38.4,39.01,44.68,44.07,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10007497,GW018354.1.1,83.08,UNK,39.01,41.15,44.07,41.93,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10007497,GW018354.1.1,83.08,UNK,39.01,41.15,44.07,41.93,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10007497,GW018354.1.1,83.08,UNK,41.15,43.89,41.93,39.19,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10007497,GW018354.1.1,83.08,UNK,41.15,43.89,41.93,39.19,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10007497,GW018354.1.1,83.08,UNK,43.89,44.81,39.19,38.27,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10007497,GW018354.1.1,83.08,UNK,43.89,44.81,39.19,38.27,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10076796,GW018512.1.1,77.71,UNK,0,3.66,77.71,74.05,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10076796,GW018512.1.1,77.71,UNK,3.66,13.11,74.05,64.6,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10076796,GW018512.1.1,77.71,UNK,13.11,16.15,64.6,61.56,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10076796,GW018512.1.1,77.71,UNK,16.15,19.51,61.56,58.2,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10076796,GW018512.1.1,77.71,UNK,16.15,19.51,61.56,58.2,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10076796,GW018512.1.1,77.71,UNK,19.51,28.35,58.2,49.36,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10076796,GW018512.1.1,77.71,UNK,19.51,28.35,58.2,49.36,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10076796,GW018512.1.1,77.71,UNK,28.35,29.26,49.36,48.45,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10076796,GW018512.1.1,77.71,UNK,28.35,29.26,49.36,48.45,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10076796,GW018512.1.1,77.71,UNK,29.26,42.98,48.45,34.73,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10076796,GW018512.1.1,77.71,UNK,29.26,42.98,48.45,34.73,11000023,110007,110008,Sandstone,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10076796,GW018512.1.1,77.71,UNK,42.98,59.74,34.73,17.97,11000023,110007,110008,Invalid Code,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10076796,GW018512.1.1,77.71,UNK,42.98,59.74,34.73,17.97,11000023,110007,110008,Invalid Code,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10076796,GW018512.1.1,77.71,UNK,59.74,79.25,17.97,-1.54,11000024,115028,115024,Shale,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10076796,GW018512.1.1,77.71,UNK,79.25,126.8,-1.54,-49.09,11000024,115028,115024,Sandstone,UNK,UNK,,0,1,11000024,Lower Renmark Group,Renmark Group,16036
10086670,GW019121.1.1,72.86,UNK,0,0.3,72.86,72.56,11000018,100131,100003,Sand,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10086670,GW019121.1.1,72.86,UNK,0.3,6.1,72.56,66.76,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10086670,GW019121.1.1,72.86,UNK,6.1,10.36,66.76,62.5,11000018,100131,100003,,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10086670,GW019121.1.1,72.86,UNK,6.1,10.36,66.76,62.5,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10086670,GW019121.1.1,72.86,UNK,10.36,13.41,62.5,59.45,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10086670,GW019121.1.1,72.86,UNK,10.36,13.41,62.5,59.45,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10086670,GW019121.1.1,72.86,UNK,13.41,14.63,59.45,58.23,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10086670,GW019121.1.1,72.86,UNK,13.41,14.63,59.45,58.23,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10086670,GW019121.1.1,72.86,UNK,14.63,16.15,58.23,56.71,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10086670,GW019121.1.1,72.86,UNK,14.63,16.15,58.23,56.71,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10086670,GW019121.1.1,72.86,UNK,16.15,19.51,56.71,53.35,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10086670,GW019121.1.1,72.86,UNK,16.15,19.51,56.71,53.35,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10086670,GW019121.1.1,72.86,UNK,19.51,29.57,53.35,43.29,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10086670,GW019121.1.1,72.86,UNK,19.51,29.57,53.35,43.29,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10086670,GW019121.1.1,72.86,UNK,29.57,41.45,43.29,31.41,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10086670,GW019121.1.1,72.86,UNK,29.57,41.45,43.29,31.41,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10086670,GW019121.1.1,72.86,UNK,41.45,45.11,31.41,27.75,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10086670,GW019121.1.1,72.86,UNK,41.45,45.11,31.41,27.75,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10060345,GW021923.1.1,75.57,UNK,0,1.52,75.57,74.05,11000014,104011,104010,Soil,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10060345,GW021923.1.1,75.57,UNK,1.52,24.38,74.05,51.19,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10060345,GW021923.1.1,75.57,UNK,24.38,30.48,51.19,45.09,11000014,104011,104010,Clay,UNK,UNK,,0,1,11000014,Shepparton Formation,Shepparton Formation,25474
10060345,GW021923.1.1,75.57,UNK,30.48,37.19,45.09,38.38,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10060345,GW021923.1.1,75.57,UNK,30.48,37.19,45.09,38.38,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10060345,GW021923.1.1,75.57,UNK,37.19,38.71,38.38,36.86,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10060345,GW021923.1.1,75.57,UNK,37.19,38.71,38.38,36.86,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10060345,GW021923.1.1,75.57,UNK,38.71,51.82,36.86,23.75,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10060345,GW021923.1.1,75.57,UNK,38.71,51.82,36.86,23.75,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10060345,GW021923.1.1,75.57,UNK,51.82,53.04,23.75,22.53,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10060345,GW021923.1.1,75.57,UNK,51.82,53.04,23.75,22.53,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10060345,GW021923.1.1,75.57,UNK,53.04,71.32,22.53,4.25,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10060345,GW021923.1.1,75.57,UNK,53.04,71.32,22.53,4.25,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10060345,GW021923.1.1,75.57,UNK,71.32,79.25,4.25,-3.68,11000023,110007,110008,Invalid Code,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10060345,GW021923.1.1,75.57,UNK,71.32,79.25,4.25,-3.68,11000023,110007,110008,Invalid Code,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
